user_id,account_age_days,num_followers,num_following,num_posts,num_posts_last_7_days,avg_likes_per_post,avg_comments_per_post,num_shares_per_post,num_hashtags_per_post,post_sequence,product_name,product_category,text_message,contains_link,contains_media,sentiment,is_scam_post,num_messages_sent,num_suspicious_links_shared,num_reports_received,transaction_amount,purchase_time,payment_method,is_fraud_transaction,transaction_sequence
8552,3485,1904,1945,375,19,293,32,33,1,"[0, 2, 3, 4, 3, 4, 4]",Action Figure,Clothing,Unboxing my new Action Figure!,0,0,negative,0,81,0,1,174.39,14,PayPal,0,"[21.72, 34.39, 177.94, 55.95, 1.2]"
8553,1523,1436,1036,399,3,372,69,14,5,"[1, 2, 4, 0, 0, 3, 3]",Designer Shoes,Beauty,"Just got a Designer Shoes, highly recommend it.",0,0,positive,0,94,0,1,197.26,10,PayPal,0,"[39.09, 59.66, 13.66, 129.13, 1.16]"
8554,2473,3317,875,374,15,148,27,2,8,"[1, 1, 3, 1, 4, 3, 1]",Blender,Beauty,"Just got a Blender, highly recommend it.",0,0,neutral,0,44,0,1,35.11,5,UPI,0,"[8.67, 54.89, 57.58, 108.21, 23.9]"
8555,2602,3520,165,333,11,259,73,7,7,"[0, 1, 3, 0, 4, 2, 1]",Sunglasses,Toys,Unboxing my new Sunglasses!,0,1,negative,0,28,0,1,31.0,7,Credit Card,0,"[33.22, 23.99, 284.96, 172.82, 29.63]"
8556,2658,3059,1173,2,9,415,35,10,0,"[1, 2, 2, 3, 4, 3, 0]",Blender,Beauty,Unboxing my new Blender!,0,1,positive,0,64,0,0,28.37,18,Credit Card,0,"[52.17, 10.24, 48.32, 22.7, 25.91]"
8557,1985,4116,1364,242,10,310,48,45,4,"[3, 2, 4, 3, 0, 2, 1]",Action Figure,Clothing,Check out my new Action Figure purchase.,1,0,negative,0,16,0,1,0.11,13,UPI,0,"[26.58, 6.64, 16.28, 20.53, 37.37]"
8558,1567,998,1948,107,1,348,89,31,5,"[2, 0, 3, 3, 3, 1, 0]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,0,0,negative,0,63,0,0,48.25,13,UPI,0,"[11.17, 4.44, 48.24, 2.69, 35.45]"
8559,3230,1431,556,50,15,443,93,47,8,"[4, 1, 2, 0, 0, 4, 0]",Smart Watch,Clothing,Unboxing my new Smart Watch!,0,0,neutral,0,54,0,0,3.13,11,UPI,0,"[10.41, 117.51, 146.09, 0.18, 57.25]"
8560,2160,4552,1197,369,18,58,85,41,3,"[2, 1, 2, 2, 0, 1, 4]",Blender,Beauty,Reviewing my Blender today.,1,1,neutral,0,98,0,1,124.28,3,Credit Card,0,"[20.03, 4.96, 72.06, 164.5, 20.02]"
8561,2450,3061,166,349,11,93,52,16,0,"[2, 3, 1, 0, 2, 2, 2]",Laptop,Home Appliances,Check out my new Laptop purchase.,0,1,positive,0,87,0,0,20.09,0,PayPal,0,"[19.06, 7.28, 56.04, 89.95, 2.43]"
8562,122,264,708,173,3,322,68,46,5,"[2, 2, 2, 4, 3, 4, 4]",Wireless Earbuds,Electronics,Unboxing my new Wireless Earbuds!,1,0,negative,0,66,0,1,36.0,18,Credit Card,0,"[52.29, 65.22, 41.42, 17.11, 12.18]"
8563,273,3731,717,115,16,4,1,29,8,"[2, 2, 2, 1, 0, 0, 3]",Fitness Tracker,Home Appliances,Reviewing my Fitness Tracker today.,0,0,negative,0,36,0,1,117.36,7,UPI,0,"[2.56, 10.0, 184.83, 44.57, 8.83]"
8564,1318,2274,1617,182,11,82,96,42,5,"[4, 4, 3, 3, 1, 3, 3]",Laptop,Home Appliances,"Just got a Laptop, highly recommend it.",0,1,neutral,0,55,0,1,61.43,20,Credit Card,0,"[55.15, 63.35, 24.84, 38.63, 23.99]"
8565,398,3875,1603,360,15,327,79,7,6,"[3, 2, 1, 2, 1, 0, 4]",Smart Watch,Clothing,Check out my new Smart Watch purchase.,0,0,negative,0,21,0,1,6.83,18,Credit Card,0,"[15.07, 24.25, 101.95, 39.36, 21.26]"
8566,2519,3317,96,354,2,382,70,39,9,"[4, 0, 3, 0, 1, 0, 4]",Laptop,Home Appliances,"Bought Laptop from this store, great quality.",0,1,positive,0,84,0,1,58.95,10,Credit Card,0,"[45.12, 13.33, 17.99, 12.62, 108.71]"
8567,985,2046,678,153,1,36,63,6,3,"[4, 3, 0, 3, 2, 1, 3]",Smart Watch,Clothing,Unboxing my new Smart Watch!,0,0,positive,0,56,0,1,45.27,17,PayPal,0,"[69.34, 81.01, 12.76, 5.33, 166.87]"
8568,1231,3144,403,246,6,478,20,19,1,"[4, 1, 2, 0, 2, 0, 0]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,0,negative,0,79,0,0,77.38,12,PayPal,0,"[31.14, 3.33, 234.15, 59.31, 5.26]"
8569,1134,3221,1100,75,5,26,34,11,2,"[3, 1, 1, 2, 4, 2, 2]",Sunglasses,Toys,Unboxing my new Sunglasses!,0,0,negative,0,80,0,1,4.27,9,Credit Card,0,"[60.42, 15.73, 49.16, 93.06, 53.24]"
8570,3512,3140,1260,414,0,12,45,20,0,"[3, 4, 3, 1, 3, 2, 1]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,0,0,neutral,0,61,0,1,159.98,1,Credit Card,0,"[6.43, 14.7, 89.92, 38.91, 3.93]"
8571,1302,4900,1731,243,14,489,85,27,1,"[3, 0, 2, 2, 3, 4, 0]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",0,0,negative,0,1,0,0,3.22,10,PayPal,0,"[81.85, 1.89, 44.02, 73.85, 51.67]"
8572,3640,1253,290,80,11,389,47,27,6,"[3, 2, 2, 2, 3, 1, 4]",Handbag,Toys,"Just got a Handbag, highly recommend it.",1,0,positive,0,32,0,1,31.55,16,UPI,0,"[198.63, 41.49, 34.53, 16.28, 43.0]"
8573,1911,722,135,228,12,64,21,15,8,"[3, 3, 2, 4, 2, 0, 0]",Laptop,Home Appliances,Reviewing my Laptop today.,0,1,negative,0,44,0,1,58.67,17,PayPal,0,"[216.86, 29.5, 24.28, 56.17, 16.85]"
8574,2617,83,1843,71,7,413,5,47,8,"[2, 0, 0, 2, 0, 1, 2]",Wireless Earbuds,Electronics,Check out my new Wireless Earbuds purchase.,0,0,neutral,0,30,0,0,64.08,21,UPI,0,"[2.64, 64.74, 135.94, 29.15, 24.9]"
8575,1506,4835,1831,402,8,202,32,9,8,"[1, 3, 1, 3, 4, 0, 4]",Laptop,Home Appliances,Reviewing my Laptop today.,1,1,positive,0,58,0,1,15.35,19,PayPal,0,"[6.37, 8.67, 69.57, 216.93, 6.76]"
8576,3186,3370,888,217,0,179,38,21,0,"[0, 3, 2, 0, 1, 3, 1]",Handbag,Toys,"Bought Handbag from this store, great quality.",0,0,neutral,0,11,0,0,51.26,19,PayPal,0,"[190.53, 74.61, 103.08, 92.58, 51.37]"
8577,1917,3819,880,451,4,296,42,6,6,"[0, 3, 1, 3, 3, 0, 0]",Wireless Earbuds,Electronics,"Bought Wireless Earbuds from this store, great quality.",0,1,neutral,0,16,0,1,2.67,3,UPI,0,"[69.37, 210.49, 32.91, 81.62, 38.29]"
8578,2945,3364,366,398,6,478,24,3,6,"[4, 2, 0, 2, 2, 3, 0]",Action Figure,Clothing,Unboxing my new Action Figure!,1,0,negative,0,97,0,0,21.16,3,PayPal,0,"[51.42, 69.41, 10.95, 54.39, 1.67]"
8579,820,1757,547,242,17,463,17,23,8,"[2, 4, 1, 2, 1, 4, 1]",Sunglasses,Toys,Reviewing my Sunglasses today.,1,0,neutral,0,65,0,1,135.71,17,PayPal,0,"[19.21, 9.3, 41.24, 34.35, 3.74]"
8580,2901,4318,901,366,7,270,40,33,8,"[4, 0, 0, 2, 3, 0, 0]",Sunglasses,Toys,Reviewing my Sunglasses today.,0,0,neutral,0,87,0,1,30.65,13,PayPal,0,"[1.14, 5.13, 38.2, 1.26, 23.08]"
8581,3549,2780,247,313,9,388,34,40,0,"[0, 0, 4, 2, 4, 0, 4]",Action Figure,Clothing,"Bought Action Figure from this store, great quality.",0,1,positive,0,32,0,0,96.81,14,UPI,0,"[59.1, 4.63, 13.85, 49.29, 85.21]"
8582,2758,3287,765,77,7,14,23,46,9,"[3, 3, 0, 2, 1, 2, 3]",Wireless Earbuds,Electronics,Check out my new Wireless Earbuds purchase.,0,0,positive,0,14,0,0,7.89,20,Credit Card,0,"[44.04, 36.78, 6.67, 47.62, 11.18]"
8583,1957,2452,1237,157,11,0,54,13,4,"[3, 2, 0, 4, 3, 3, 1]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",1,0,neutral,0,72,0,1,30.41,12,UPI,0,"[12.3, 112.26, 13.4, 26.68, 23.52]"
8584,2369,328,1787,47,15,270,39,43,1,"[4, 2, 3, 4, 2, 4, 1]",Wireless Earbuds,Electronics,"Just got a Wireless Earbuds, highly recommend it.",0,0,negative,0,11,0,0,47.17,8,PayPal,0,"[24.84, 108.69, 181.71, 17.23, 87.87]"
8585,179,425,69,311,11,483,86,48,5,"[3, 3, 1, 1, 0, 2, 3]",Fitness Tracker,Home Appliances,Check out my new Fitness Tracker purchase.,0,1,negative,0,43,0,1,18.62,9,Credit Card,0,"[3.83, 128.81, 105.87, 19.23, 207.33]"
8586,897,769,745,297,2,443,96,16,1,"[4, 1, 0, 1, 1, 3, 2]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",0,0,positive,0,51,0,1,193.97,11,PayPal,0,"[103.21, 39.93, 38.13, 5.41, 1.39]"
8587,2267,3975,995,23,17,47,28,44,5,"[3, 4, 1, 4, 4, 1, 2]",Laptop,Home Appliances,Unboxing my new Laptop!,0,0,neutral,0,4,0,1,35.58,13,UPI,0,"[70.92, 17.05, 135.37, 156.24, 112.52]"
8588,2837,607,328,109,4,181,9,7,6,"[4, 4, 4, 1, 2, 1, 1]",Sunglasses,Toys,Reviewing my Sunglasses today.,1,1,positive,0,65,0,1,16.25,12,UPI,0,"[4.08, 209.26, 11.8, 98.03, 155.75]"
8589,1973,1852,1039,51,13,486,78,41,5,"[2, 4, 0, 2, 2, 3, 0]",Designer Shoes,Beauty,"Bought Designer Shoes from this store, great quality.",0,0,positive,0,44,0,1,54.39,16,PayPal,0,"[49.5, 16.76, 88.89, 31.83, 10.76]"
8590,1552,2672,1510,426,19,182,9,12,0,"[0, 0, 1, 3, 4, 0, 4]",Wireless Earbuds,Electronics,Unboxing my new Wireless Earbuds!,0,0,neutral,0,52,0,1,93.56,9,PayPal,0,"[14.55, 10.85, 95.91, 68.74, 23.16]"
8591,492,2124,1197,289,15,327,89,6,3,"[0, 4, 1, 0, 0, 3, 4]",Fitness Tracker,Home Appliances,Check out my new Fitness Tracker purchase.,0,0,neutral,0,27,0,1,19.62,2,Credit Card,0,"[10.01, 28.77, 17.73, 11.31, 124.31]"
8592,61,1300,698,443,5,372,63,2,2,"[0, 0, 1, 4, 0, 2, 1]",Handbag,Toys,Reviewing my Handbag today.,0,1,positive,0,20,0,1,30.06,8,PayPal,0,"[6.35, 68.95, 73.76, 61.78, 49.74]"
8593,1078,465,805,466,15,213,28,23,4,"[4, 3, 2, 1, 0, 1, 2]",Blender,Beauty,"Just got a Blender, highly recommend it.",1,0,neutral,0,13,0,1,146.96,14,UPI,0,"[51.62, 51.28, 115.0, 17.94, 89.93]"
8594,1704,1964,1760,258,19,26,97,46,6,"[1, 2, 2, 2, 4, 1, 4]",Laptop,Home Appliances,"Bought Laptop from this store, great quality.",0,0,neutral,0,0,0,1,7.37,15,PayPal,0,"[8.55, 3.59, 28.12, 8.96, 17.11]"
8595,2586,1945,273,323,13,225,17,23,2,"[3, 3, 1, 1, 0, 0, 4]",Designer Shoes,Beauty,"Just got a Designer Shoes, highly recommend it.",0,1,neutral,0,21,0,0,10.61,20,UPI,0,"[53.87, 219.3, 34.93, 115.05, 27.22]"
8596,2896,2539,523,138,19,157,1,6,0,"[0, 3, 0, 3, 4, 2, 3]",Blender,Beauty,Check out my new Blender purchase.,1,0,positive,0,3,0,0,328.97,23,UPI,0,"[25.39, 108.37, 18.44, 29.15, 1.87]"
8597,3036,2360,1845,396,4,459,24,29,8,"[4, 1, 3, 3, 1, 2, 0]",Handbag,Toys,Check out my new Handbag purchase.,0,1,positive,0,7,0,1,28.85,13,Credit Card,0,"[144.91, 23.4, 38.68, 45.03, 38.86]"
8598,65,2039,218,305,13,59,84,4,5,"[3, 0, 0, 3, 3, 3, 4]",Sunglasses,Toys,Check out my new Sunglasses purchase.,0,0,negative,0,65,0,0,40.94,5,PayPal,0,"[26.63, 9.42, 53.16, 148.56, 39.37]"
8599,586,1184,1023,337,10,65,50,39,5,"[1, 0, 3, 2, 4, 3, 1]",Designer Shoes,Beauty,Unboxing my new Designer Shoes!,0,1,negative,0,15,0,0,36.12,10,Credit Card,0,"[0.22, 19.41, 12.0, 18.06, 34.37]"
8600,1728,3934,1966,274,8,173,94,20,3,"[4, 0, 0, 0, 3, 4, 1]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,0,negative,0,15,0,0,49.84,11,PayPal,0,"[176.28, 56.01, 25.12, 99.03, 86.23]"
8601,2219,3217,512,43,19,498,21,48,0,"[1, 1, 4, 4, 2, 0, 1]",Smart Watch,Clothing,"Bought Smart Watch from this store, great quality.",0,1,positive,0,43,0,1,29.65,21,Credit Card,0,"[7.91, 28.43, 9.22, 1.15, 15.68]"
8602,3345,2782,1422,416,6,51,8,7,8,"[1, 4, 1, 2, 1, 4, 1]",Designer Shoes,Beauty,Reviewing my Designer Shoes today.,1,0,neutral,0,35,0,1,21.7,23,Credit Card,0,"[43.85, 63.54, 48.3, 58.07, 9.77]"
8603,535,777,1134,421,4,485,90,6,9,"[1, 0, 2, 3, 1, 3, 2]",Sunglasses,Toys,Check out my new Sunglasses purchase.,1,1,neutral,0,94,0,1,23.44,11,PayPal,0,"[3.63, 224.56, 4.74, 4.45, 5.24]"
8604,3463,3379,463,258,14,469,88,38,6,"[3, 0, 2, 1, 4, 4, 3]",Action Figure,Clothing,Check out my new Action Figure purchase.,0,0,positive,0,48,0,0,48.53,1,UPI,0,"[92.29, 123.26, 6.88, 62.26, 14.77]"
8605,2741,2418,1812,112,12,242,88,1,9,"[3, 2, 0, 3, 1, 4, 1]",Wireless Earbuds,Electronics,"Bought Wireless Earbuds from this store, great quality.",1,0,negative,0,58,0,0,28.38,1,Credit Card,0,"[7.38, 91.02, 20.58, 144.53, 59.37]"
8606,3399,4077,1664,226,11,336,90,42,6,"[1, 1, 4, 1, 2, 1, 2]",Designer Shoes,Beauty,"Just got a Designer Shoes, highly recommend it.",1,0,positive,0,11,0,1,27.35,20,UPI,1,"[14.06, 76.77, 117.7, 72.76, 6.64]"
8607,2156,4262,1116,64,14,290,73,11,6,"[2, 3, 3, 1, 3, 3, 3]",Handbag,Toys,"Bought Handbag from this store, great quality.",0,0,neutral,0,63,0,1,19.57,7,Credit Card,0,"[17.23, 4.13, 32.03, 1.27, 171.98]"
8608,1871,2439,450,162,18,243,93,27,6,"[2, 2, 3, 0, 3, 2, 0]",Wireless Earbuds,Electronics,Check out my new Wireless Earbuds purchase.,0,1,positive,0,93,0,1,87.11,15,Credit Card,1,"[25.35, 81.48, 65.46, 3.5, 47.75]"
8609,3234,4831,1419,163,18,120,3,43,7,"[1, 0, 0, 1, 0, 2, 2]",Designer Shoes,Beauty,Unboxing my new Designer Shoes!,0,0,positive,0,43,0,0,8.89,3,Credit Card,0,"[29.66, 17.16, 10.8, 38.9, 90.9]"
8610,2862,1989,1915,165,9,41,20,18,7,"[1, 1, 4, 0, 1, 3, 4]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",0,0,neutral,0,91,0,0,46.45,7,UPI,0,"[17.65, 117.92, 8.57, 4.61, 73.39]"
8611,1005,1066,923,38,16,183,29,27,2,"[0, 2, 4, 3, 2, 2, 4]",Smart Watch,Clothing,Check out my new Smart Watch purchase.,0,0,positive,0,25,0,1,178.8,13,UPI,0,"[180.63, 123.66, 52.53, 2.91, 197.97]"
8612,2500,944,1574,152,15,44,32,34,7,"[4, 0, 2, 4, 1, 1, 4]",Designer Shoes,Beauty,"Just got a Designer Shoes, highly recommend it.",0,0,positive,0,79,0,0,10.78,20,Credit Card,0,"[45.69, 136.51, 14.25, 38.56, 0.85]"
8613,1230,28,932,319,4,51,42,11,3,"[4, 0, 4, 1, 4, 4, 2]",Sunglasses,Toys,"Bought Sunglasses from this store, great quality.",0,0,positive,0,58,0,1,27.0,16,UPI,0,"[1.45, 5.68, 5.56, 61.94, 34.48]"
8614,2638,1897,478,359,3,150,89,27,6,"[2, 4, 1, 3, 3, 4, 4]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,0,positive,0,6,0,1,63.27,17,Credit Card,0,"[14.53, 13.74, 46.05, 9.2, 31.78]"
8615,1040,1697,315,268,9,412,1,25,4,"[2, 2, 3, 2, 0, 4, 2]",Wireless Earbuds,Electronics,Reviewing my Wireless Earbuds today.,0,0,negative,0,59,0,1,28.17,19,UPI,0,"[35.17, 34.33, 178.7, 12.35, 75.33]"
8616,327,2814,670,323,5,28,86,37,3,"[1, 3, 2, 2, 1, 2, 1]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,0,neutral,0,76,0,0,0.51,7,UPI,0,"[116.6, 50.95, 72.7, 43.96, 40.27]"
8617,608,3365,697,325,10,56,30,5,3,"[0, 0, 0, 2, 0, 3, 2]",Action Figure,Clothing,"Bought Action Figure from this store, great quality.",0,0,neutral,0,71,0,0,61.54,3,PayPal,0,"[54.37, 17.38, 25.33, 17.98, 46.85]"
8618,2707,2488,992,74,10,497,3,18,5,"[4, 4, 0, 3, 0, 1, 2]",Laptop,Home Appliances,Reviewing my Laptop today.,0,0,neutral,0,90,0,1,63.17,16,Credit Card,0,"[126.56, 2.22, 4.01, 16.82, 8.84]"
8619,2,1665,1376,256,15,274,46,26,1,"[4, 3, 3, 2, 0, 0, 0]",Action Figure,Clothing,Check out my new Action Figure purchase.,0,1,neutral,0,30,0,1,70.19,14,PayPal,0,"[11.76, 68.21, 24.41, 4.37, 2.05]"
8620,1034,4619,767,199,13,208,83,8,4,"[4, 1, 3, 1, 2, 1, 3]",Designer Shoes,Beauty,"Just got a Designer Shoes, highly recommend it.",0,0,neutral,0,71,0,0,35.63,12,UPI,0,"[17.35, 89.35, 5.06, 34.11, 39.82]"
8621,2482,1570,1262,437,18,7,88,40,7,"[0, 0, 4, 4, 4, 3, 4]",Action Figure,Clothing,"Just got a Action Figure, highly recommend it.",0,1,negative,0,78,0,0,18.07,15,UPI,0,"[9.03, 70.76, 105.11, 35.8, 8.36]"
8622,125,1733,1127,97,3,433,44,49,1,"[4, 1, 1, 1, 4, 4, 2]",Handbag,Toys,"Bought Handbag from this store, great quality.",0,0,positive,0,92,0,0,75.8,7,PayPal,0,"[0.05, 1.78, 58.38, 1.18, 2.64]"
8623,1105,759,906,103,4,390,64,9,4,"[4, 4, 4, 1, 4, 1, 1]",Smart Watch,Clothing,Unboxing my new Smart Watch!,0,0,positive,0,93,0,0,15.54,16,PayPal,0,"[87.22, 18.79, 11.82, 49.99, 9.03]"
8624,2533,2157,877,371,18,246,65,9,6,"[3, 4, 1, 1, 1, 4, 2]",Cosmetics Kit,Electronics,"Just got a Cosmetics Kit, highly recommend it.",0,0,positive,0,74,0,0,11.27,7,UPI,0,"[97.49, 19.05, 82.57, 37.74, 35.29]"
8625,2700,1351,1052,392,16,394,5,32,4,"[4, 4, 2, 4, 3, 3, 4]",Cosmetics Kit,Electronics,"Bought Cosmetics Kit from this store, great quality.",0,0,negative,0,36,0,0,15.55,19,UPI,0,"[28.08, 44.43, 63.82, 3.45, 4.78]"
8626,1862,3476,88,163,17,194,6,17,9,"[3, 1, 0, 4, 2, 1, 2]",Laptop,Home Appliances,Urgent: You are selected to win a free Laptop!,1,1,neutral,1,61,0,5,14.67,20,Credit Card,0,"[24.02, 67.25, 11.65, 115.52, 17.51]"
8627,1174,1268,374,112,7,321,50,9,8,"[2, 0, 3, 2, 4, 4, 1]",Designer Shoes,Beauty,Reviewing my Designer Shoes today.,0,0,positive,0,45,0,1,21.43,17,Credit Card,0,"[24.92, 9.53, 67.2, 62.39, 93.34]"
8628,2848,1785,1420,102,3,338,67,6,8,"[1, 2, 0, 3, 0, 0, 1]",Cosmetics Kit,Electronics,Unboxing my new Cosmetics Kit!,1,1,neutral,0,65,0,1,254.56,1,PayPal,0,"[18.63, 224.53, 128.02, 6.88, 54.73]"
8629,2921,3949,1586,489,17,411,17,39,7,"[3, 2, 0, 2, 1, 2, 4]",Smart Watch,Clothing,"Bought Smart Watch from this store, great quality.",0,0,neutral,0,91,0,0,5.72,13,UPI,0,"[62.65, 108.47, 2.64, 2.37, 64.46]"
8630,3412,2607,363,36,10,439,40,31,8,"[3, 0, 1, 2, 1, 4, 1]",Fitness Tracker,Home Appliances,"Just got a Fitness Tracker, highly recommend it.",0,0,positive,0,68,0,1,28.88,0,UPI,0,"[132.23, 0.76, 51.16, 5.43, 37.15]"
8631,129,398,1973,105,13,27,68,42,1,"[3, 3, 3, 4, 3, 4, 0]",Cosmetics Kit,Electronics,Check out my new Cosmetics Kit purchase.,0,0,negative,0,97,0,0,122.78,12,UPI,0,"[3.81, 8.27, 8.87, 52.97, 7.76]"
8632,438,2630,146,186,12,344,24,5,2,"[4, 2, 3, 1, 4, 0, 2]",Designer Shoes,Beauty,"Bought Designer Shoes from this store, great quality.",0,0,negative,0,88,0,1,0.34,5,UPI,0,"[3.09, 5.74, 35.77, 134.81, 148.89]"
8633,751,2446,313,363,15,330,55,18,3,"[0, 0, 2, 3, 1, 2, 3]",Designer Shoes,Beauty,"Bought Designer Shoes from this store, great quality.",0,0,neutral,0,2,0,0,123.39,23,PayPal,0,"[79.06, 52.73, 121.3, 113.47, 57.21]"
8634,2549,1669,547,20,11,295,0,40,4,"[3, 4, 3, 2, 3, 4, 4]",Wireless Earbuds,Electronics,Unboxing my new Wireless Earbuds!,0,1,neutral,0,46,0,0,5.34,1,UPI,0,"[30.62, 117.32, 135.83, 42.92, 83.98]"
8635,3130,238,795,147,8,234,97,42,9,"[1, 2, 2, 1, 2, 0, 4]",Action Figure,Clothing,"Bought Action Figure from this store, great quality.",0,0,neutral,0,29,0,1,29.4,20,UPI,0,"[212.62, 47.11, 53.17, 97.82, 70.5]"
8636,1222,3536,1475,485,6,129,54,33,1,"[0, 3, 1, 0, 3, 2, 2]",Action Figure,Clothing,"Just got a Action Figure, highly recommend it.",0,0,positive,0,48,0,0,12.4,11,PayPal,0,"[95.37, 77.42, 76.85, 100.02, 154.02]"
8637,2259,3861,898,128,9,75,2,42,9,"[3, 3, 3, 3, 3, 1, 3]",Handbag,Toys,Check out my new Handbag purchase.,0,1,negative,0,63,0,0,54.36,22,UPI,0,"[45.6, 8.81, 95.13, 107.02, 23.9]"
8638,902,3103,1529,482,16,444,53,4,3,"[2, 2, 1, 3, 4, 2, 3]",Blender,Beauty,"Bought Blender from this store, great quality.",0,1,negative,0,44,0,1,207.26,23,PayPal,0,"[3.58, 18.87, 10.58, 10.58, 24.26]"
8639,2093,1146,1509,186,17,232,80,18,3,"[4, 4, 0, 4, 4, 2, 4]",Blender,Beauty,Unboxing my new Blender!,1,0,neutral,0,47,0,0,75.07,1,Credit Card,0,"[24.53, 11.29, 17.04, 102.76, 185.1]"
8640,3169,1557,100,283,6,229,31,48,4,"[4, 2, 0, 0, 3, 3, 4]",Sunglasses,Toys,Reviewing my Sunglasses today.,0,1,neutral,0,89,0,1,69.92,12,UPI,0,"[41.24, 95.65, 24.83, 14.57, 12.87]"
8641,1303,3738,106,198,2,331,87,49,5,"[4, 3, 3, 4, 2, 2, 2]",Blender,Beauty,Check out my new Blender purchase.,0,0,negative,0,31,0,1,31.57,20,UPI,0,"[75.65, 17.21, 36.72, 15.32, 38.88]"
8642,2583,2157,856,234,14,369,1,13,0,"[3, 0, 3, 2, 1, 2, 1]",Designer Shoes,Beauty,Unboxing my new Designer Shoes!,1,0,positive,0,87,0,1,42.87,20,UPI,0,"[2.73, 52.69, 39.84, 4.18, 1.31]"
8643,1434,3451,936,439,15,408,64,9,5,"[2, 2, 1, 2, 1, 1, 3]",Laptop,Home Appliances,Reviewing my Laptop today.,0,0,positive,0,16,1,0,38.21,7,PayPal,0,"[17.79, 17.97, 16.23, 107.52, 67.65]"
8644,2509,299,290,107,16,484,97,48,8,"[0, 3, 0, 0, 2, 1, 0]",Wireless Earbuds,Electronics,"Bought Wireless Earbuds from this store, great quality.",0,1,positive,0,34,0,0,22.93,4,PayPal,0,"[29.49, 12.34, 33.07, 56.02, 26.99]"
8645,391,3698,1372,8,12,350,7,10,2,"[0, 0, 1, 4, 0, 1, 1]",Fitness Tracker,Home Appliances,Reviewing my Fitness Tracker today.,0,0,negative,0,15,0,1,172.95,9,Credit Card,0,"[136.11, 19.08, 10.76, 56.11, 23.85]"
8646,1068,4053,616,448,2,309,57,30,1,"[4, 3, 0, 4, 4, 3, 0]",Sunglasses,Toys,"Bought Sunglasses from this store, great quality.",0,1,neutral,0,68,0,1,107.43,15,PayPal,0,"[2.3, 17.78, 145.43, 10.96, 45.87]"
8647,27,4859,1756,419,19,400,52,1,7,"[4, 4, 3, 4, 2, 0, 0]",Designer Shoes,Beauty,"Just got a Designer Shoes, highly recommend it.",0,1,positive,0,52,0,0,111.0,4,Credit Card,0,"[20.74, 51.2, 87.15, 27.99, 30.98]"
8648,2842,248,587,225,19,431,43,9,1,"[3, 4, 2, 2, 2, 4, 1]",Cosmetics Kit,Electronics,Reviewing my Cosmetics Kit today.,0,0,positive,0,31,0,0,15.09,19,Credit Card,0,"[38.81, 11.47, 120.73, 40.85, 23.58]"
8649,3169,2568,1250,417,4,395,72,20,7,"[3, 1, 3, 0, 0, 4, 3]",Handbag,Toys,Check out my new Handbag purchase.,0,0,neutral,0,91,0,0,69.15,18,PayPal,0,"[42.08, 107.91, 32.27, 12.02, 140.18]"
8650,3023,4129,595,208,8,188,27,0,9,"[1, 0, 4, 0, 1, 3, 2]",Action Figure,Clothing,"Bought Action Figure from this store, great quality.",0,0,negative,0,66,0,1,40.84,14,Credit Card,0,"[224.36, 92.51, 41.83, 34.22, 30.25]"
8651,548,4323,976,244,17,477,18,45,3,"[0, 3, 0, 3, 1, 2, 0]",Designer Shoes,Beauty,Check out my new Designer Shoes purchase.,0,0,positive,0,25,0,1,42.51,17,Credit Card,0,"[15.46, 56.11, 101.64, 4.08, 17.76]"
8652,2669,4680,1611,287,10,1,55,30,8,"[4, 4, 0, 3, 3, 0, 3]",Smart Watch,Clothing,Reviewing my Smart Watch today.,0,0,negative,0,58,0,1,9.09,17,Credit Card,0,"[33.45, 12.78, 10.28, 83.28, 40.15]"
8653,567,2860,1784,65,10,335,19,10,3,"[0, 1, 2, 3, 2, 1, 4]",Action Figure,Clothing,Reviewing my Action Figure today.,0,0,negative,0,20,0,1,30.34,13,PayPal,0,"[196.97, 1.37, 123.94, 82.32, 122.81]"
8654,704,723,1790,355,15,64,70,42,0,"[1, 1, 3, 4, 2, 4, 1]",Cosmetics Kit,Electronics,"Just got a Cosmetics Kit, highly recommend it.",0,1,neutral,0,10,0,0,33.95,14,Credit Card,0,"[2.37, 85.04, 18.11, 49.76, 28.61]"
8655,1243,569,1073,152,7,51,55,9,7,"[4, 3, 3, 1, 0, 4, 2]",Handbag,Toys,Unboxing my new Handbag!,0,1,positive,0,65,0,1,58.09,14,PayPal,0,"[146.26, 6.7, 24.34, 1.37, 64.02]"
